Date,Open,High,Low,Close,Adj Close,Volume
2010-01-18,505.0,517.739990234375,502.5899963378906,511.489990234375,416.25201416015625,3008855
2010-01-19,516.0,518.0,500.79998779296875,502.1000061035156,408.61041259765625,6616760
2010-01-20,506.25,510.3800048828125,499.20001220703125,505.45001220703125,411.3367004394531,7543215
2010-01-21,506.010009765625,507.0,485.0199890136719,487.3999938964844,396.64752197265625,4913965
2010-01-22,485.0199890136719,488.3599853515625,389.92999267578125,481.739990234375,392.04144287109375,6588655
2010-01-25,480.0,480.0,473.3999938964844,476.3900146484375,387.6875915527344,2996995
2010-01-27,475.8800048828125,475.8800048828125,460.0,461.1099853515625,375.2526550292969,8868575
2010-01-28,468.0,477.20001220703125,461.20001220703125,469.3699951171875,381.9747009277344,4871315
2010-01-29,468.0,484.0,468.0,476.7699890136719,387.9967956542969,7171750
2010-02-01,477.6000061035156,480.0,469.2200012207031,477.3399963378906,388.4607238769531,4197495
2010-02-02,483.3999938964844,488.0,478.0400085449219,484.010009765625,393.8887634277344,5587645
2010-02-03,482.5299987792969,505.20001220703125,482.5299987792969,503.1300048828125,409.44866943359375,5122225
2010-02-04,501.0,501.79998779296875,480.42999267578125,483.70001220703125,393.6365051269531,3487600
2010-02-05,479.79998779296875,482.760009765625,468.0199890136719,477.9599914550781,388.96527099609375,2557845
2010-02-08,480.04998779296875,488.0,465.0,478.70001220703125,389.5675354003906,2858050
2010-02-09,477.0,483.94000244140625,473.6700134277344,479.4599914550781,390.1859130859375,1798960
2010-02-10,481.0,484.7699890136719,473.3399963378906,476.07000732421875,387.4271545410156,3316605
2010-02-11,479.3999938964844,484.0,475.0,476.5,387.7770690917969,1597575
2010-02-15,472.30999755859375,480.79998779296875,472.30999755859375,478.17999267578125,389.144287109375,1815300
2010-02-16,478.79998779296875,490.0,476.0400085449219,485.6400146484375,395.21527099609375,1438905
2010-02-17,488.3999938964844,495.0,488.3999938964844,492.7900085449219,401.033935546875,1747545
2010-02-18,491.010009765625,497.79998779296875,489.0,496.19000244140625,403.8008728027344,1720570
2010-02-19,493.94000244140625,499.79998779296875,485.57000732421875,496.0,403.6462707519531,2053805
2010-02-22,500.0,504.79998779296875,496.1000061035156,496.9200134277344,404.3949890136719,1629420
2010-02-23,493.6000061035156,507.0,492.4700012207031,503.739990234375,409.945068359375,3142610
2010-02-24,501.0,506.760009765625,497.0,498.57000732421875,405.7377624511719,1770885
2010-02-25,499.79998779296875,505.5899963378906,491.3299865722656,492.5,400.79791259765625,2176185
2010-02-26,494.9599914550781,505.94000244140625,489.1600036621094,500.05999755859375,406.9502868652344,2828490
2010-03-02,503.05999755859375,514.4000244140625,499.0899963378906,512.0599975585938,416.7159423828125,3122775
2010-03-03,511.0,522.0,509.0799865722656,520.9299926757812,423.93438720703125,3366985
2010-03-04,518.7999877929688,522.47998046875,516.0,519.239990234375,422.55908203125,2140575
2010-03-05,521.2000122070312,525.5499877929688,515.0,517.6699829101562,421.28131103515625,1984085
2010-03-08,520.4000244140625,524.7999877929688,517.0,522.25,425.00860595703125,2110775
2010-03-09,521.4000244140625,533.0,517.3200073242188,531.8499755859375,432.821044921875,4408740
2010-03-10,532.7999877929688,542.4000244140625,530.219970703125,541.1500244140625,440.3895263671875,4806005
2010-03-11,540.2000122070312,543.0,536.5,540.3099975585938,439.7059020996094,2195310
