Date,Open,High,Low,Close,Adj Close,Volume
2010-01-18,54.18333435058594,54.666664123535156,53.766666412353516,54.358333587646484,28.984952926635742,1617102
2010-01-19,54.32500076293945,55.74166488647461,52.69166564941406,53.025001525878906,28.273990631103516,8478258
2010-01-20,53.78333282470703,53.78333282470703,51.83333206176758,52.04999923706055,27.754098892211914,4098126
2010-01-21,52.016666412353516,52.849998474121094,51.849998474121094,52.258331298828125,27.865188598632812,2987814
2010-01-22,51.666664123535156,52.666664123535156,50.92499923706055,51.40833282470703,27.411949157714844,3524970
2010-01-25,51.83333206176758,51.83333206176758,50.416664123535156,51.08333206176758,27.2386531829834,3179148
2010-01-27,51.08333206176758,51.141666412353516,50.166664123535156,50.608333587646484,26.985376358032227,2648418
2010-01-28,51.166664123535156,51.400001525878906,49.83333206176758,50.15833282470703,26.745424270629883,5775120
2010-01-29,50.0,50.93333435058594,49.17499923706055,50.224998474121094,26.780975341796875,4186332
2010-02-01,50.33333206176758,52.974998474121094,49.666664123535156,52.525001525878906,28.00737953186035,6081714
2010-02-02,53.25,54.166664123535156,51.69166564941406,52.93333435058594,28.225107192993164,5425962
2010-02-03,53.33333206176758,53.666664123535156,52.18333435058594,52.641666412353516,28.06958770751953,4275420
2010-02-04,55.33333206176758,55.33333206176758,52.641666412353516,52.79999923706055,28.15401268005371,5248782
2010-02-05,50.258331298828125,52.650001525878906,50.258331298828125,51.349998474121094,27.38085174560547,3117822
2010-02-08,52.83333206176758,53.099998474121094,51.33333206176758,51.61666488647461,27.523038864135742,2578620
2010-02-09,51.75,52.0,51.17499923706055,51.67499923706055,27.554136276245117,2413560
2010-02-10,52.08333206176758,53.07500076293945,51.883331298828125,52.650001525878906,28.074031829833984,3726930
2010-02-11,53.31666564941406,53.31666564941406,52.016666412353516,52.233333587646484,27.851848602294922,2589078
2010-02-15,51.358333587646484,52.233333587646484,50.858333587646484,51.0,27.194217681884766,2202204
2010-02-16,51.30833435058594,51.666664123535156,50.86666488647461,51.55833435058594,27.49193572998047,1211538
2010-02-17,51.68333435058594,52.400001525878906,51.266666412353516,52.025001525878906,27.74077033996582,1518516
2010-02-18,52.150001525878906,54.43333435058594,51.5,52.883331298828125,28.19844627380371,7394340
2010-02-19,52.81666564941406,54.06666564941406,52.258331298828125,53.61666488647461,28.589475631713867,4636968
2010-02-22,53.61666488647461,54.79999923706055,53.11666488647461,54.383331298828125,28.998279571533203,7316670
2010-02-23,54.974998474121094,55.05833435058594,53.516666412353516,53.75,28.660572052001953,4370550
2010-02-24,53.06666564941406,54.20833206176758,52.53333282470703,53.70000076293945,28.633920669555664,2863956
2010-02-25,53.849998474121094,54.31666564941406,53.29999923706055,53.650001525878906,28.60725212097168,3622902
2010-02-26,53.75,55.74166488647461,52.5,52.900001525878906,28.207340240478516,16784766
2010-03-02,52.666664123535156,53.61666488647461,51.70000076293945,51.974998474121094,27.7141056060791,3312144
2010-03-03,52.5,52.56666564941406,51.24166488647461,51.349998474121094,27.38085174560547,5954886
2010-03-04,51.81666564941406,51.90833282470703,50.541664123535156,50.71666717529297,27.043140411376953,8990040
2010-03-05,51.0,51.33333206176758,50.83333206176758,51.133331298828125,27.26531410217285,4528728
2010-03-08,51.65833282470703,51.775001525878906,51.016666412353516,51.275001525878906,27.340852737426758,3420936
2010-03-09,51.43333435058594,51.58333206176758,50.69166564941406,50.900001525878906,27.140897750854492,2820648
2010-03-10,50.599998474121094,51.150001525878906,50.42499923706055,50.96666717529297,27.176448822021484,2508072
2010-03-11,51.166664123535156,51.5,50.258331298828125,50.71666717529297,27.043140411376953,3387942
2010-03-12,50.83333206176758,50.916664123535156,50.349998474121094,50.625,26.9942626953125,1900506
2010-03-15,50.666664123535156,50.79999923706055,49.166664123535156,49.55833435058594,26.425493240356445,2753304
2010-03-16,50.74166488647461,50.83333206176758,49.666664123535156,50.36666488647461,26.856517791748047,3321384
2010-03-17,50.483333587646484,50.75,50.099998474121094,50.30833435058594,26.82540512084961,4190346
2010-03-18,50.5,50.5,49.849998474121094,50.025001525878906,26.674333572387695,2461110
2010-03-19,49.70000076293945,50.733333587646484,49.70000076293945,50.266666412353516,26.803190231323242,2194932
2010-03-22,49.83333206176758,50.5,49.83333206176758,49.93333435058594,26.625450134277344,1446486
2010-03-23,50.0,50.416664123535156,49.67499923706055,49.858333587646484,26.585460662841797,1759032
2010-03-25,50.166664123535156,50.24166488647461,48.53333282470703,48.94166564941406,26.09666633605957,5030922
2010-03-26,49.79999923706055,49.79999923706055,49.0,49.291664123535156,26.283300399780273,4221990
2010-03-29,49.20833206176758,50.83333206176758,49.20833206176758,50.358333587646484,26.852066040039062,3344574
2010-03-30,50.358333587646484,50.83333206176758,49.68333435058594,49.96666717529297,26.64322853088379,2727696
2010-03-31,49.70000076293945,50.33333206176758,49.166664123535156,49.291664123535156,26.283300399780273,3463500
2010-04-01,51.65833282470703,51.65833282470703,49.400001525878906,49.74166488647461,26.52324104309082,854250
2010-04-05,50.0,50.31666564941406,48.666664123535156,49.016666412353516,26.13666343688965,3254628
2010-04-06,49.08333206176758,49.70000076293945,48.758331298828125,48.891666412353516,26.070011138916016,7366698
2010-04-07,48.83333206176758,49.33333206176758,48.70833206176758,48.90833282470703,26.078899383544922,2435868
2010-04-08,49.0,49.31666564941406,48.416664123535156,48.59166717529297,25.910043716430664,2605812
2010-04-09,48.95000076293945,48.95000076293945,48.166664123535156,48.28333282470703,25.745637893676758,2810016
2010-04-12,48.383331298828125,48.666664123535156,47.56666564941406,47.70833206176758,25.439035415649414,2343276
2010-04-13,48.0,48.166664123535156,47.133331298828125,47.28333282470703,25.21241569519043,4023570
2010-04-15,47.81666564941406,47.81666564941406,47.0,47.15833282470703,25.145763397216797,4261740
2010-04-16,46.883331298828125,47.25,46.83333206176758,46.99166488647461,25.05689811706543,3290004
2010-04-19,46.666664123535156,47.733333587646484,46.33333206176758,46.79999923706055,24.954689025878906,4076070
2010-04-20,46.916664123535156,47.49166488647461,46.758331298828125,46.875,24.994691848754883,1820718
2010-04-21,47.04999923706055,47.150001525878906,46.758331298828125,46.90833282470703,25.012462615966797,1322736
2010-04-22,46.983333587646484,47.008331298828125,46.68333435058594,46.83333206176758,24.97247314453125,3452370
2010-04-23,47.29999923706055,47.54999923706055,46.791664123535156,46.84166717529297,24.976911544799805,3780366
2010-04-26,47.32500076293945,47.32500076293945,46.70000076293945,46.78333282470703,24.9458065032959,1357314
2010-04-27,47.0,47.28333282470703,46.69166564941406,46.916664123535156,25.01690101623535,2656626
2010-04-28,46.724998474121094,47.266666412353516,46.33333206176758,46.61666488647461,24.856935501098633,3190776
2010-04-29,46.80833435058594,46.974998474121094,45.508331298828125,45.71666717529297,24.377038955688477,2747058
2010-04-30,45.666664123535156,49.43333435058594,45.666664123535156,49.125,26.19443130493164,8265048
2010-05-03,49.0,51.40833282470703,48.29999923706055,50.90833282470703,27.145334243774414,9534240
2010-05-04,51.016666412353516,51.483333587646484,50.133331298828125,50.32500076293945,26.834293365478516,4765380
2010-05-05,49.78333282470703,51.224998474121094,49.633331298828125,49.891666412353516,26.603233337402344,6089352
2010-05-06,50.33333206176758,51.75,50.166664123535156,51.21666717529297,27.309751510620117,8025426
2010-05-07,50.29999923706055,52.400001525878906,50.099998474121094,51.45000076293945,27.43416976928711,8724246
